,nama,harga,deskripsi,detail,link gambar,link
359,JUZ 'AMMA  AL MA'TSURAT  DAN TUNTUNAN SHALAT,"Rp.39,600 ","
          Buku Juz ‘Amma, al-Ma’tsurat, dan Tuntunan Shalat ini menyajikan bacaan juz 30 al-Quran beserta transliterasi, hukum bacaan, dan terjemahannya; kumpulan doa pagi dan petang sesuai sunnah Rasul; serta tuntunan shalat beserta tata cara wudhu dan tayamum. Semuanya dikemas secara mendetail, sehingga mudah dipahami oleh semua usia dan kalangan.

Lantas, buku ini tidak hanya dapat membantu Anda menghafalkan dan mempelajari surah-surah pendek (juz 30) dalam al-Quran. Akan tetapi, Anda juga bisa mengamalkan setiap bacaan doa al-Ma’tsurat agar senantiasa mendapatkan keberkahan dalam hidup. Selain itu, buku ini juga menjelaskan tentang tuntunan shalat beserta tata cara wudhu dan tayamum. Sehingga, buku ini sangat sesuai sebagai buku penunjang bagi peserta didik agama Islam, khususnya anak-anak. Semoga bermanfaat        ","{'Kategori': 'Agama', 'Ketebalan': '192 Halaman', 'Dimensi': '14 x20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Muhammad Fakhri ', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide428-cr-500x500.JPG,https://www.solusibuku.com/agama/juz-amma-almatsurat-dan-tuntunan-shalat.html
360,66 HADIS PILIHAN PENGGUGAH JIWA MENJADI MUSLIM UNGGUL DAN PRODUKTIF,"Rp.60,400 ","
          Apakah Anda tidak malu, apabiala usia semakin bertambah, tetapi amal kalian tidak ikut bertambah? Apalagi, Anda seringkali dirundung rasa malas dalam menjalani aktivitas sehari-hari. Paling parahnya lagi, saat pekerjaan sedang menumpuk, tiba-tiba rasa malas menjangkiti Anda. Lantas, setelah mendekati waktu tenggat, Anda pun baru sadar tugas semakin menumpuk, sedangkan waktu semakin sempit. Anda pasti kerap luba bahwa saat sehat, Anda malas bersyukur; saat memiliki waktu luang, Anda pun malas memanfaatkannya.

Apabila Anda seringkali lalai dalam memanfaatkan sehat dan waktu-terutama dalam ibadah-Anda di dunia ini, lantas bekal apa yang akan kau bawa ke akhirat nanti? Maka dari itu, renungkanlah sebentar apa yang telah Anda perbuat sampai detik ini dengan membaca buku ini, apakah Anda untung atau malah merugi?

Sebab, buku ini menyajikan perengungan bagi pembaca sekalian dalam menjalani hidup. Buku ini menjabarkan 66 hadis pilihan sebagai nasihat, peringatan, serta tuntunan dari Nabi Muhammad SAW agar Anda senantiasa menjadi Muslim unggul serta memanfaatkan hidup ini untuk bermanfaat dan produktif bagi kehidupan di dunia. Sehingga, Anda memiliki bekal untuk alam akhirat kelak. Aamiin.

Selamat membaca!

Kun Kariman!        ","{'Kategori': 'Agama', 'Ketebalan': '360 Halaman', 'Dimensi': '14 x20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'A.R. Shohibul Ulum', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide429-cr-500x500.JPG,https://www.solusibuku.com/agama/66-hadis-pilihan-penggugah-jiwa-menjadi-muslim-unggul-dan-produktif.html
361,ZIKIR SUBUH  MAGRIB  DAN SETELAH SALAT 5 WAKTU  BERDASARKAN AL QURAN & SUNAH YANG SAHIH,"Rp.22,000 ","
          Secara sederhana, zikir berarti mengingat Allah, untuk itu kita diperintahkan agar senantiasa berzikir kepada Allah. Sebab hanya dengan mengingat-Nya lah, maka hati akan merasa damai, tenang, dan bahagia sebab diri ini sadar memiliki sandaran hidup. Dan sandaran hidup kita adalah Allah semata.

 

Sebagaimana Allah berfirman:

(Yaitu) orang-orang yang beriman dan hati mereka manjadi tenteram dengan mengingat Allah. Ingatlah, Hanya dengan mengingati Allah-lah hati menjadi tenteram. (Ar-Ra’d [13]: 28).

 

Demikianlah buku ini hadir untuk memaparkan tentang zikir, keutamaan, bacaan zikir pagi-petang dan sesudah salat fardu, hingga adab-adab dalam berzikir. Tidak ketingalan pula ajakan kepada kita untuk selalu bertaqarrub kepada Allah, semakin mendekat kepada-Nya, semakin cinta kepada-Nya, dan hingga akhirnya kita merenggut manisnya cinta bersama-Nya. Dengan apa? tentunya dengan zikir kepada-Nya

        ","{'Kategori': 'Agama', 'Ketebalan': '124 Halaman', 'Dimensi': '11 x 18 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Thoriq Aziz', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide430-cr-500x500.JPG,https://www.solusibuku.com/agama/zikir-subuh-magrib-dan-setelah-salat-5-waktu-berdasarkan-alquran-dan-sunah-yang-sahih.html
362,LET’S HIJRAH AND THEN SALIHAH  KARENA HIJRAH BUKAN SEKADAR TREN BERHIJAB MEWAH,"Rp.54,800 ","
          Sebagai seorang wanita, apakah Anda mengetahui kapan hidayah Allah akan datang menghampiri Anda? Cobalah sejenak berhenti, menghela napas, dan kemudian berpikir, “Apakah selama ini diri Anda telah cukup bermanfaat bagi orang lain dan lingkungan sekitar?”

Pada saat Anda masih menyibukkan diri; meniti karier, menyelesaikan pendidikan master, mendidik anak dan melayani suami (bagi yang sudah berkeluarga), atau merintis usaha sendiri, terkadang Anda sering lupa untuk introspeksi diri, bahkan lupa akan Sang Pencipta, Allah Swt. Sehingga, tanpa Anda sadari, kehidupan Anda acap kali terlunta-lunta.

Karenanya, melalui buku mungil nan sederhana ini, penulis mengajak Anda—wahai para wanita tangguh di mana pun berada—untuk senantiasa menambah ilmu, belajar meningkatkan kualitas diri sebagai seorang wanita salihah yang insya Allah selalu diridhai oleh Allah, konsisten menabung amalan baik, berbakti kepada orangtua dan keluarga, serta berguna bagi sesama.        ","{'Kategori': 'Agama', 'Ketebalan': '320 Halaman', 'Dimensi': '14 x20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Anak Hebat Indonesia', 'Penulis': 'Desyana Rostika P', 'Berat': '300 gram', 'Product Tags': ' \nanak hebat indonesia\n\n'}",https://www.solusibuku.com/image/c/data/produk/2020/eksternal/anakhebat/Slide431-cr-500x500.JPG,https://www.solusibuku.com/agama/let-s-hijrah-and-then-salihah-karena-hijrah-bukan-sekadar-tren-berhijab-mewah.html
363,Apa yang Benar Bukan Siapa yang Benar   Emha Ainun Najib   Bonus Totebag,"Rp.79,000","
Apa Yang Benar, Bukan Siapa yang Benar
Harga Rp. 79.000
Edisi Tanda Tangan Penulis
Bonus Totebag
Mereka tidak punya kebiasaan untuk mencari kebenaran bersama-sama. Tidak cenderung datang dengan “biso rumongso”. Malah menantang siapa saja di luar dirinya dengan sikap mental “rumongso biso”, merasa unggul, merasa paling benar, merasa pasti masuk surga, dan semua yang akan ditemuinya adalah para penghuni neraka.
.
Itu pun mereka sibuk dan selalu ribut dengan menyimpulkan “siapa yang benar” dan “siapa yang salah”. Siapa-siapa yang dianggap benar, sehingga dia “pro”, maka disimpulkan benar 100%, sedangkan yang salah pasti salah 100%.
","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '0 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2020/116729798_608543583186415_8739762417504603434_n-cr-500x500.jpg,https://www.solusibuku.com/agama/apa-yang-benar-bukan-siapa-yang-benar-emha-ainun-najib-bonus-totebag.html
364,Surat Surat Rumi   Jalaluddin Rumi,"Rp.90,000","
Buku ini adalah himpunan surat yang ditulis oleh Rumi yang ditujukan kepada banyak orang; kepada para amir, pejabat, murid, sahabat, keluarga, dan bahkan guru spiritualnya, Syams Tabrizi.
.
Dari isi surat-surat ini, Rumi tampak tak sungkan untuk mengungkapkan cinta, nasihat, teguran, dan bahkan meminta pertolongan kepada orang-orang elite pemerintahan agar memperhatikan masyarakat kecil dan para darwis. Inilah surat-surat Rumi yang menyingkap sebagian dari kepribadiannya yang agung.
","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '550 Halaman', 'Dimensi': '16 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '500 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2020/suratsuratrumi-cr-500x500.jpg,https://www.solusibuku.com/agama/surat-surat-rumi-jalaluddin-rumi.html
365,Surat Surat Rumi   Fihi Ma Fihi,"Rp.150,000","
Buku ini adalah himpunan surat yang ditulis oleh Rumi yang ditujukan kepada banyak orang; kepada para amir, pejabat, murid, sahabat, keluarga, dan bahkan guru spiritualnya, Syams Tabrizi.
.
Dari isi surat-surat ini, Rumi tampak tak sungkan untuk mengungkapkan cinta, nasihat, teguran, dan bahkan meminta pertolongan kepada orang-orang elite pemerintahan agar memperhatikan masyarakat kecil dan para darwis. Inilah surat-surat Rumi yang menyingkap sebagian dari kepribadiannya yang agung.
","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '550 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '1000 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2020/fihimafihi-cr-500x500.jpg,https://www.solusibuku.com/agama/surat-surat-rumi-fihi-ma-fihi.html
366,Surat Surat Rumi   Trilogi,"Rp.230,000","
Buku ini adalah himpunan surat yang ditulis oleh Rumi yang ditujukan kepada banyak orang; kepada para amir, pejabat, murid, sahabat, keluarga, dan bahkan guru spiritualnya, Syams Tabrizi.
.
Dari isi surat-surat ini, Rumi tampak tak sungkan untuk mengungkapkan cinta, nasihat, teguran, dan bahkan meminta pertolongan kepada orang-orang elite pemerintahan agar memperhatikan masyarakat kecil dan para darwis. Inilah surat-surat Rumi yang menyingkap sebagian dari kepribadiannya yang agung.
","{'Kategori': 'Agama', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '550 Halaman', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '2000 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/2020/trilogi-cr-500x500.jpg,https://www.solusibuku.com/agama/surat-surat-rumi-trilogi.html
367,Pergolakan Pemikiran Dalam Islam  Ircisod ,"Rp.76,500 ","
Buku ini membahas berbagai pergolakan pemikiran dalam Islam, yang meliputi timbulnya gerakan sempalan dan sikap Ahlu Sunah—sekte Khawarij—sekte Syi’ah—mazhab Murji’ah, Jabariyah, dan Qadariyah—pemikiran mazhab Mu’tazilah—tokoh-tokoh penyumbang pemikiran mazhab Mu’tazilah—perkembangan pemikiran Asy’ariyah—mazhab Asy’ariyah-Ghazaliyah—orientasi pemikiran Salafiyah—gerakan Wahabiyah—masuknya pengaruh filsafat Yunani Purba—mempertemukan filsafat dan agama—kaitan filsafat dengan ilmu pengamatan—persoalan neosufisme dan spiritual Islam—mistik dalam karya sastra daerah—gerakan protes dalam Islam di Indonesia—kebangkitan dan perkembangan pikiran modern—perluasan wawasan keilmuan Islam. Kajian penting bagi siapa pun yang ingin mendalami gerakan pemikiran Islam.
 
","{'Kategori': 'Agama', 'Penyunting': 'Prof. Dr. Simuh', 'Ketebalan': '2 cm', 'Dimensi': '13 x 19 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Ircisod', 'Berat': '450 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO 39 Judul Mata /SXM13-cr-500x500.JPG,https://www.solusibuku.com/agama/pergolakan-pemikiran-dalam-islam-ircisod.html
368,Muslim Tanpa Masjid  Ircisod ,"Rp.106,250","
""“Generasi baru Muslim telah lahir dari rahim sejarah, tanpa kehadiran sang ayah, tidak ditunggui saudara-saudaranya. Kelahirannya bahkan tidak terdengar oleh Muslim yang lain.”
Sayang, dikarenakan tangis mereka kalah keras oleh gemuruh reformasi, generasi baru ini luput dari pengamatan. Bahkan oleh sebagian kalangan, mereka dikira bukan bagian umat. Mereka adalah generasi baru yang kini bermekaran dalam satuan-satuan lain, seperti negara, bangsa, daerah, partai, ormas, kelas usaha, dan sebagainya. Pengetahuan agama mereka bukan dari lembaga konvensional, seperti masjid, pesantren, atau madrasah, melainkan dari sumber anonim, seperti kursus, seminar, buku, majalah, kaset, CD, VCD, internet, radio, dan televisi. Banyak yang tercengang melihat fenomena ini. Seperti halnya banyak agamawan yang tidak sanggup melihat gejala-gejala modern sehingga gagal memahami makna kesenjangan struktural, atau pelaku KKN (korupsi, kolusi, dan nepotisme) berjubah kesalehan.
Berbagai kecenderungan baru Islam di Indonesia dewasa ini—termasuk lahirnya generasi Muslim tanpa masjid—dieksplorasi secara tajam oleh Kuntowijoyo dengan suatu metode yang disebutnya strukturalisme transendental. (Di bagian awal, Kunto menjelaskan panjang Jebar mengenai metode tersebut). Inilah jurus paling baru Kunto dalam memahami, sekaligus menerapkan, ajaran-ajaran Islam dalam konteks kekinian.""
","{'Kategori': 'Agama', 'Penyunting': 'Prof. Dr. Kuntowijoyo', 'Ketebalan': '2 cm', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Ircisod', 'Berat': '500 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO 39 Judul Mata /SXM30-cr-500x500.JPG,https://www.solusibuku.com/agama/muslim-tanpa-masjid-ircisod.html
369,Muhammadanisme  Ircisod ,"Rp.55,250 ","
""Buku ini menyajikan kuliah-kuliah Snouck Hurgronje mengenai Islam menyangkut sejarah dan asal-usulnya, perkembangan Islam sebagai sebuah agama dan system politik, serta kondisinya hingga sekarang. Dalam buku ini, tampak sosok Snouck Hurgronje bukan hanya sebagai seorang orientalis, tetapi juga sebagai seorang ilmuwan, sejarawan, pribadi, dan penasihat politik Hindia Belanda.
Pengetahuan dan pemahamannya yang mendalam tentang Islam merupakan buah dari penelitiannya yang dilakukan di Arab Saudi, mengkaji pelbagai kehidupankaum Muslim di sana dan mendokumentasikannya. Selama bertahun-tahun, Snouck juga bergaul dengan para ulama dan kaum Muslim di Indonesia, yang menjadikannya memahami pelbagai tradisi, bahasa, dan agama suku-suku di Indonesia.
Sebagai seorang Orientalis kawakan, Snouck masih menjadi sosok kontroversial. Bagi masyarakat dan pejabat Barat, ia selalu menampilkan dirinya sebagai seorang ilmuwan. Sebagai ilmuwan, ia banyak memberi nasihat pada pemerintah Barat berkaitan dengan “masalah-masalah kaum Muslim”. Namun, ia juga senantiasa menampilkan dirinya sebagai “Muslim yang taat” di hadapan masyarakat Islam hingga ia tampil bak seorang Arab dengan nama Abdul Ghaffar, yang piawai memberi kuliah ihwal Islam, baik yag menyangkut sejarah, hukum, ritual, maupun politik.""
","{'Kategori': 'Agama', 'Penyunting': 'C. Snouck Hurgronje', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Ircisod', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO 39 Judul Mata /SXM35-cr-500x500.JPG,https://www.solusibuku.com/agama/muhammadanisme-ircisod.html
370,Kiat Menarik Rezeki  Checklsit ,"Rp.38,800 ","
""Setiap orang memiliki jatah rezekinya masing-masing. Meski begitu, bukan berarti kita bisa bersantai-santai dan menganggap apa yang kita terima berarti hanya itulah rezeki kita. Rezeki di muka bumi ini begitu luas dan amat banyak. Ada cara-cara yang bisa kita lakukan agar rezeki kita bertambah, baik dalam jumlah maupun keberkahannya.
Dengan bahasa yang mudah dipahami, lengkap dengan referensi dalil Al-Qur'an dan hadits, buku ini mengungkap rahasia cara menarik rezeki yang mungkin belum kita tahu. Insya Allah, dengan melakukan cara-cara tersebut, rezeki kita akan makin berkah dan diridhoi Allah SWT.
- Keajaiban Hidup
- The Power of Rich
- The Power of Love
- Cara Mudah Mendapatkan Rezeki
- Kehidupan Manusia
- The Power of Positive Feeling
- The Power of Positive Speaking
- The Power of Positive Affirmation""
","{'Kategori': 'Agama', 'Penyunting': 'MULASIH TARY & DEVI ARDIYANTI', 'Ketebalan': '1 cm', 'Dimensi': '14 x 21 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Berat': '200 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INT SEP-OKT 20/SD1-cr-500x500.JPG,https://www.solusibuku.com/agama/kiat-menarik-rezeki-checklsit.html
371,Smart Islamic Teacher  Araska Publisher ,"Rp.43,200 ","
""Di dalam buku ini bukan hanya disajikan teknik mengajar tetapi juga bagaimana seorang guru mengelola diri dan membentuk kepribadiannya.
Buku ini membantu para guru agar mampu mengajar dengan cerdas dan bijak. Dengan demikian, seorang guru mampu mendidik dengan hati dan mampu mencetak generasi rabbani. Selamat membaca.""
","{'Kategori': 'Agama', 'Penyunting': 'ASSYABIYA ARIFFAH', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INT SEP-OKT 20/SD4-cr-500x500.JPG,https://www.solusibuku.com/agama/smart-islamic-teacher-araska-publisher.html
372,Mudahnya Mendidik Anak Ala Rasul,"Rp.44,000 ","
Sebagai suri teladan terbaik, Nabi Muhammad Saw. dapat menjadi guru pertama dan utama bagi setiap orang tua dalam mendidik anak menjadi saleh dan salehah. Lantas, bagaimana Nabi Muhammad Saw. mendidik anak dan cucu beliau sehingga menjadi saleh dan salehah? Bagaimana pula menerapkan sifat-sifat Rasulullah Saw. dalam diri anak? Anda dapat membacanya dalam buku menginspirasi ini. Semoga kehadiran buku ini dapat bermanfaat bagi Anda yang tengah bingung dengan cara tepat mendidik anak agar menjadi saleh dan salehah, sehingga buku ini dapat menjadi panduan bagi Anda mencapai tujuan tersebut. Amin!
 
","{'Kategori': 'Agama', 'Penyunting': 'UST. RIZEM AIZID', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INT SEP-OKT 20/SD7-cr-500x500.JPG,https://www.solusibuku.com/agama/mudahnya-mendidik-anak-ala-rasul.html
373,Kisah Kisah Paling Menyentuh Hati,"Rp.44,000 ","
""Buku ini terdiri dari 3 jenis kisah. Pertama kisah tentang pribadi Rasulullah Saw. yang asyik, menyenangkan, dan memesona. Kedua, kisah tentang para sahabat nabi dalam memberi teladan, yang terinspirasi dari Rasulullah. Adapun ketiga adalah kisah teladan dari para tabi'in, dan salafush shalih dalam mempertahankan prinsip-priinsip Islam dengan asyik, menikmati, walaupun dunia tidak berada dalam genggaman mereka.
Semoga buku ini menjadi penghubung dan komunikasi melalui kisah-kisah teladan. Selamat membaca, selamat menyerap inspirasi.""
","{'Kategori': 'Agama', 'Penyunting': 'A. A. ABDURRAHMAN', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Semesta Hikmah Publishing', 'Berat': '250 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INT SEP-OKT 20/SD8-cr-500x500.JPG,https://www.solusibuku.com/agama/kisah-kisah-paling-menyentuh-hati.html
374,Kitab Para Pencari Jodoh,"Rp.39,500 ","
""Buku ini menggugah dan memotivasi para pembaca agar segera bertindak merealisasikan gagasan bisnis yang sudah ada di kepala. Buku ini dapat menjadi pelecut semangat yang berarti bagi para pebisnis pemula atau pebisnis yang sedang bangkit dari kegagalannya.
Buku ini berusaha membuka kesadaran bahwa kita perlu menjemput jodoh idaman kita dengan amalan-amalan yang diridai Allah Swt. Buku ini juga memandu siapa saja yang ingin segera menemukan jodohnya dengan cara-cara yang diridai Allah.""
","{'Kategori': 'Agama', 'Penyunting': 'RIYADUS SHALIHIN EMKA', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Araska Publisher', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO INT SEP-OKT 20/SD9-cr-500x500.JPG,https://www.solusibuku.com/agama/kitab-para-pencari-jodoh.html
375,Syamsul Maarif Wa Lathaiful Awarif,"Rp.63,750 ","
""Buku ini dikarang oleh ulama terkemuka, Syekh Ahmad bin Ali al-Buni (w. 1225). Beliau adalah ulama, sufi, dan praktisi ilmu hikmah, serta penulis kitab yang masyhur sekitar abad ke-13 M.
Karya-karya beliau banyak dibaca dan dirujuk oleh para praktisi ilmu hikmah. Bahkan, kitab-kitab atau risalah-risalah kecil yang disebut mujarrabat (metode-metode hikmah yang telah terbukti) banyak dikutip dari karya-karya beliau ini.
Kitab Syamsul Ma'arif yang ada di tangan Anda ini merupakan karya yang berharga dan menjadi rujukan umat Islam seluruh dunia. Di dalamnya, diurai secara lengkap hikmah, rahasia, dan khasiat ayat-ayat al-Qur'an berkenaan dengan pengobatan/kesehatan, pemikat hati, kesuksesan segala hajat, kemudahan jodoh, keberlimpahan rezeki, ketenteraman hidup, dan lain sebagainya.
Buku ini sangat pas bagi Anda yang ingin hidup sehat dengan cara-cara syar'i, atau ingin hidup sukses dalam segala bidang, sejahtera, berkah, dan pula bergelimang harta.
Selamat membaca!""
","{'Kategori': 'Agama', 'Penyunting': 'Syekh Ahmad Bin Ali al-Buni', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Diva Press', 'Berat': '400 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO EKSTERNAL/SXD25-cr-500x500.JPG,https://www.solusibuku.com/agama/syamsul-maarif-wa-lathaiful-awarif.html
376,Perempuan Ulama Di Atas Panggung Sejarah,"Rp.65,450 ","
""Ada banyak perempuan ulama, cendekia, intelektual, dan pemilik pengetahuan Islam yang luas serta mendalam. Bahkan, mereka boleh jadi merupakan para pejuang keadilan dan kemanusiaan. Sayangnya, sejarah dan aktivitas keilmuan serta sosial mereka tidak banyak direkam dan diabadikan oleh para penulis buku-buku sejarah Islam, bahkan mereka cenderung dilupakan.
Nah, buku ini merekam sejarah hidup dan perjalanan lengkap sekitar tiga puluh tokoh perempuan ulama dari berbagai penjuru dunia Islam, termasuk Indonesia. Buku ini sangatlah penting untuk dihadirkan ke sidang pembaca agar publik mengetahui lebih jauh rekam jejak perjuangan kaum perempuan dengan kapasitas intelektual dan keilmuan serta peran sosial yang setara, bahkan sebagian lebih unggul daripada laki-laki.
Inilah sebuah buku yang sangat istimewa, terlebih ia ditulis secara apik oleh K.H. Husein Muhammad, seorang cendekiawan muslim Tanah Air yang sudah sejak lama berkiprah dan berjuang untuk mewujudkan kesetaraan dan keadilan bagi kaum perempuan.""
","{'Kategori': 'Agama', 'Penyunting': 'K.H. Husein Muhammad ', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO EKSTERNAL/SXD32-cr-500x500.JPG,https://www.solusibuku.com/agama/perempuan-ulama-di-atas-panggung-sejarah.html
377,Kiai Menggugat  Gus Dur Menjawab,"Rp.55,250 ","
""“Wawasan Gus Dur sangat luar biasa. Mengagumkan. Pikiran-pikirannya melampaui zamannya. Gus Dur telah membaca banyak sekali ilmu pengetahuan, bukan hanya yang terdapat dalam “kitab-kitab kuning”, tetapi juga karya-karya intelektual dunia.”
—KH. Husein Muhammad
“Gus Dur sangat simpatik dan apresiatif kepada khazanah kebudayaan lokal. Gus Dur memasuki akar-akar kebudayaan yang ada, tetap merawat karakternya, sembari mencarikan titik-temunya dengan weltanschauung Islam.”
—Edi AH Iyubenu

Ini mungkin pertama kalinya Gus Dur diadili di luar “pengadilan” organisatoris. Pasalnya, beliau dianggap oleh publik sebagai sangat “berbahaya”, serta menjadi bahan stigmatisasi, cemooh, dan kecaman bahkan pemurtadan terhadapnya. Maka dalam perbincangan sejumlah kiai sepuh—antara lain, KH. Fuad Hasyim (Buntet Pesantren), KH. Ayip Usman (Kempek), Kiai Ibnu Ubaidillah, dan Kiai Chozin Nasuha, akhirnya muncul gagasan untuk mengundang Gus Dur pada pertemuan RMI Jawa Barat. 
Para ulama itu sepakat meminta Gus Dur untuk memberikan pengarahan dan pertanggungjawaban beliau atas pernyataan-pernyataan, pandangan-pandangan, dan langkah-langkahnya selama ini yang sangat menggelisahkan dan menggeramkan publik, termasuk para kiai, terutama dalam isu-isu keagamaan. 
Maret 1989, sidang “gugatan” itu berlangsung di Pondok Dar al-Tauhid, Arjawinangun, Cirebon, Jawa Barat. Dihadiri oleh sekitar 200 kiai “penggugat”. Simaklah keseruan dialognya, aroma intelektualitasnya, di dalam buku bersejarah yang sangat fenomenal ini.""
","{'Kategori': 'Agama', 'Penyunting': 'RMI; editor, Munib Huda Muhammad', 'Ketebalan': '1 cm', 'Dimensi': '14 x 20 cm', 'Bahasa': 'Indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Ircisod', 'Berat': '300 gram', 'Product Tags': ''}",https://www.solusibuku.com/image/c/data/STO EKSTERNAL/SXD33-cr-500x500.JPG,https://www.solusibuku.com/agama/kiai-menggugat-gus-dur-menjawab.html
