,nama,harga,deskripsi,detail,link
34,Bunga Rampai Dongeng & Cerita Dunia,"Rp.31,600 ","
Buku ini berisi tentang kisah, cerita, dan dongeng terkenal dari berbagai macam belahan dunia. Maksud Penulisan dari buku ini tidak lain sebagai bacaan aIternatif untuk meningkatkan kembali kesadaran membaca bagi generasi Penerus. Dan dengan adanya buku Bunga Rampai Dongeng dan Cerita Dunia ini diharapkan generasi Penerus memiliki banyak pilihan bacaan selain buku-buku cerita rakyat dalam negeri sehingga Pengetahuan mereka akan selalu bertambah. Di sampIng itu, kisah-kisah Pilihan dalam buku ini memiliki makna dan Pesan moral yang tentu saja sangat bermanfaat untuk generasi Penerus.
","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '174 halaman', 'Dimensi': '18.5x26 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Brilliant Books', 'Penulis': 'Arbi Syahputra', 'Berat': '500 gram', 'Product Tags': ' \narbi syahputra\nbrilliant books\nbuku anak\nbuku cerita anak\ncerita anak\n\n'}",https://www.solusibuku.com/buku-anak/bunga-rampai-dongeng-cerita-dunia.html
35,Buku Usia Emas 7 Activities In 1,"Rp.57,600 ","
          Berisi aktivitas yang membantu anak mempelajari kemampuan-kemampuan dasar, di antaranya membaca, menulis, dan berhitung. Dengan buku ini, diharapkan si kecil akan lebih siap mengikuti pelajaran di sekolah karena kemampuan dasarnya tersebut telah terlatih.        ","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '30 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Kak Sarah Fia', 'Berat': '300 gram', 'Product Tags': ' \nbuku anak\nbuku pengetahuan anak\nchecklist\nkak sarah fia\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/buku-usia-emas-7-activities-in-1.html
36,Luar Angkasa Ensiklopedia Cerdas,"Rp.95,200 ","
Buku ini menjelaskan tentang pengetahuan di luar angkasa, seperti matahari, bulan, bintang, dan lain sebagainya. Melalui buku ini, kamu bisa mengetahui banyak hal apa yang ada dan yang terjadi di luar angkasa. Selain itu, para ilmuwan sudah mengembangkan ilmu pengetahuan dan mempelajari ruang angkasa, bisa ditemukan di dalam buku ini.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '100 halaman', 'Dimensi': '24.5x18.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Amazing Kids', 'Berat': '500 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku pengetahuan anak\nc-klik media\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/luar-angkasa-ensiklopedia-cerdas.html
37,Asyiknya Belajar Berhitung Kelas Anak Pintar,"Rp.45,600 ","
          Berisi aktivitas yang membantu anak mempelajari kemampuan dasar yang sangat penting, yakni membaca, menulis, dan berhitung. Dengan buku ini, diharapkan si kecil akan lebih siap mengikuti pelajaran di sekolah karena kemampuan dasarnya tersebut telah terasah dengan baik.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '100 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Heru Kurniawan', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nchecklist\nheru kurniawan\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/asyiknya-belajar-berhitung-kelas-anak-pintar.html
38,50 Kisah Islami Penuh Hikmah Dan Teladan,"Rp.57,600 ","
          Berisi 50 kisah Islami yang ditulis dengan gaya bahasa yang ringan khas anak-anak. Setiap kisah mengandung hikmah yang sangat dekat dengan kehidupan sehari-hari. Jadi, anak bisa belajar budi pekerti dari kisah-kisah tersebut. Dilengkapi dengan hadits shahih yang mendukung isi cerita.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '132 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Wulan Mulya Pratiwi', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nwulan mulya pratiwi\n\n'}",https://www.solusibuku.com/buku-anak/50-kisah-islami-penuh-hikmah-dan-teladan.html
39,Asyiknya Belajar Calistung Kelas Anak Pintar,"Rp.44,000 ","
          Berisi aktivitas yang membantu anak mempelajari kemampuan dasar yang sangat penting, yakni membaca, menulis, dan berhitung. Dengan buku ini, diharapkan si kecil akan lebih siap mengikuti pelajaran di sekolah karena kemampuan dasarnya tersebut telah terasah dengan baik.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '84 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Heru Kurniawan', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nchecklist\nheru kurniawan\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/asyiknya-belajar-calistung-kelas-anak-pintar.html
40,Kisah Teladan Penuh Hikmah Dalam Al'Quran,"Rp.61,200 ","
          Berisi cerita teladan berdasarkan kisah yang diceritakan dalam kitab suci Al-Qur’an. Ditulis dengan gaya bahasa yang ringan khas anak-anak sehingga sangat mudah dipahami. Setiap cerita diakhiri dengan penjelasan hikmah dan pesan moral, dikaitkan dengan kehidupan sehari-hari. Jadi, anak bisa belajar budi pekerti dari kisah-kisah tersebut.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '148 halaman', 'Dimensi': '18x24 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Bilif Abduh', 'Berat': '500 gram', 'Product Tags': ' \nbilif abduh\nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\n\n'}",https://www.solusibuku.com/buku-anak/kisah-teladan-penuh-hikmah-dalam-alquran.html
41,Dasar2 Membaca & Menulis,"Rp.49,600 ","
          Berisi aktivitas yang membantu anak mempelajari kemampuan dasar yang sangat penting, yakni membaca dan menulis (fokus pada dua kemampuan tersebut). Buku ini hadir dengan ilustrasi yang menarik dan jenaka, sehingga diharapkan si kecil akan lebih siap mengikuti pelajaran di sekolah karena kemampuan dasar-dasarnya telah terasah dengan baik.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '108 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Heru Kurniawan', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nchecklist\nheru kurniawan\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/dasar2-membaca-menulis.html
42,Hore Aku Bisa Baca,"Rp.78,400 ","
          Buku ini membantu anak dalam mempermudah belajar membaca menggunakan cara yang menarik agar anak bisa mudah memahami. Dalam buku ini anak akan mengenal huruf dan suku kata dengan bantuan kartu bergambar yang lucu. Kartu ini agar anak mudah untuk mengingat huruf dan suku kata yang tertera pada kartu. Susunan kata yang tertera menggunakan kata-kata yang biasa digunakan dalam percakapan sehari-hari. Sehingga buku ini diharapkan dapat mempermudah anak dalam belajar membaca        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '184 halaman', 'Dimensi': '25x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Caesar Media Pustaka', 'Penulis': 'Hani Fatma Yuniar', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\ncaesar media pustaka\nhani fatma yuniar\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/hore-aku-bisa-baca.html
43,Cepat Lancar Membaca Dengann Metode Huruf,"Rp.42,400 ","
          Berisi aktivitas yang membantu anak mempelajari kemampuan dasar yang sangat penting, yakni membaca (berfokus pada latihan membaca). Metode yang diangkat oleh penulis di dalam buku ini adalah “metode huruf”. Telah dipraktikkan kepada anak-anak didik penulis di lembaga pendidikan usia dini yang dikelolanya. Dikemas dalam format full color dan disertai dengan bonus aplikasi Android.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '80 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Heru Kurniawan', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nchecklist\nheru kurniawan\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/cepat-lancar-membaca-dengann-metode-huruf.html
44,Seri Transportasi Fun Kids Activity,"Rp.31,200 ","
Buku yang berisi tentang beragam aktivitas dan pengetahuan berbagai macam alat transportasi yang diperuntukkan bagi anak usia 4-6 tahun. Pada masa ini anak memerlukan beragam kegiatan penunjang untuk mengasah kemampuan otak dan kecerdasannya. Buku ini menampilkan sepuluh aktivitas anak yang sangat edukatif seperti, menggunting, menempel, mewarnai, menebalkan, menulis huruf dan angka, membaca, menemukan gambar, menghubungkan gambar, dot to dot, dan menempelkan stiker. Bonus stiker dan aplikasi yang berisi kegiatan edukatif.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '70 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Kak Caca', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\ncharissa publisher\nkak caca\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/seri-transportasi-fun-kids-activity.html
45,Seri Benda Di Sekitar Fun Kids Activity,"Rp.31,200 ","
Buku yang berisi tentang beragam aktivitas dan pengetahuan berbagai macam benda di sekitar kita yang diperuntukkan bagi anak usia 4-6 tahun. Pada masa ini anak memerlukan beragam kegiatan penunjang untuk mengasah kemampuan otak dan kecerdasannya. Buku ini menampilkan sepuluh aktivitas anak yang sangat edukatif seperti, menggunting, menempel, mewarnai, menebalkan, menulis huruf dan angka, membaca, menemukan gambar, menghubungkan gambar, dot to dot, dan menempelkan stiker. Bonus stiker dan aplikasi yang berisi kegiatan edukatif.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '70 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Kak Caca', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\ncharissa publisher\nkak caca\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/seri-benda-di-sekitar-fun-kids-activity.html
46,Aku Pintar Tajwid Untuk Muslim Cilik,"Rp.42,800 ","
          Berisi teori dan praktik tajwid yang disusun khusus untuk anak-anak. Materinya disampaikan semudah mungkin agar mudah dipahami. Tidak terlalu banyak kata-kata yang bertele-tele sehingga anak-anak bisa memahami materinya dengan mudah, meskipun tetap perlu didampingi oleh guru ngaji atau pun orangtua untuk memperoleh hasil yang lebih maksimal.        ","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '92 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Kak Megah & Kak Rohmat', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku pengetahuan anak\nchecklist\nkak megah & kak rohmat\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/aku-pintar-tajwid-untuk-muslim-cilik.html
47,Seri Bangunan Fun Kids Activity Usia 46 Tahun,"Rp.31,200 ","
Buku yang berisi tentang beragam aktivitas dan pengetahuan berbagai macam bentuk bangunan yang diperuntukkan bagi anak usia 4-6 tahun. Buku ini menampilkan sepuluh aktivitas anak yang sangat edukatif seperti, menggunting, menempel, mewarnai, menebalkan, menulis huruf dan angka, membaca, menemukan gambar, menghubungkan gambar, dot to dot, dan menempelkan stiker.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '70 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Kak Caca', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku pengetahuan anak\ncharissa publisher\nkak caca\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/seri-bangunan-fun-kids-activity-usia-4-6-tahun.html
48,Buku Pintar Calistung,"Rp.111,200","
Berisi tentang cara belajar membaca, menulis dan berhitung untuk mempersiapkan anak memasuki jenjang sekolah. Materi yang disajikan dibuat penulis dengan lebih menarik dalam berbagai macam tampilan, instruksi yang sederhana dan mudah dipahami oleh anak, ada terjemahan bahasa Inggris, latihan soal, kegiatan sehari-hari, dan dilengkapi dengan gambar yang lucu agar anak lebih antusias untuk belajar yang menyenangkan.
","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '186 halaman', 'Dimensi': '28x20.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Brilliant Books', 'Penulis': 'Kak Sati', 'Berat': '500 gram', 'Product Tags': ' \nbrilliant books\nbuku anak\nbuku keterampilan anak\nkak sati\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/buku-pintar-calistung.html
49,Menulis Tegak Bersambung Aktivitas Anak Pintar,"Rp.23,200 ","
          Buku yang berisi tentang kegiatan pembelajaran menulis tegak bersambung. Dalam buku ini, disertai dengan kegiatan kegiatan yang dapat membantu anak dalam mengasah kemampuannya menulis tegak bersambung.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '60 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Amazing Kids', 'Berat': '500 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku keterampilan anak\ncharissa publisher\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/menulis-tegak-bersambung-aktivitas-anak-pintar.html
50,My Golden Age Kisah Teladan Nabi Muhammad Saw,"Rp.52,000 ","
          Berisi kisah-kisah tentang Nabi Muhammad saw, mulai dari masa kecil beliau hingga dewasa. Anak bisa mengambil pelajaran dan keteladanan dari perjuangan dakwah Rasulullah saw, yang mana dakwah tersebut penuh dengan penentangan dari kaum kafir Quraisy. Materi ditulis dengan ringan sehingga sangat mudah dipahami anak.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '30 halaman', 'Dimensi': '13x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Kak Zhivana', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nkak zhivana\n\n'}",https://www.solusibuku.com/buku-anak/my-golden-age-kisah-teladan-nabi-muhammad-saw.html
51,Belajar Membaca Aktivitas Anak Pintar,"Rp.24,000 ","
          Buku yang berisi tentang kegiatan pembelajaran membaca. Kegiatan edukatif juga ditampilkan dalam buku tersebut. Kegiatan-kegiatan itu seperti membaca huruf vokal, membaca gabungan huruf, dll yang berguna untuk kelancaran membaca dan juga kegiatan lain yang menunjang anak untuk mengasah kemampuannya dalam belajar membaca.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '60 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Amazing Kids', 'Berat': '500 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku keterampilan anak\ncharissa publisher\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/belajar-membaca-aktivitas-anak-pintar.html
52,Kalau Besar Mau Jadi Apa Aku & CitaCitaku,"Rp.31,200 ","
          Buku yang berisi tentang mengenalkan berbagai jenis profesi pekerjaan yang akan menjadi cita-cita bagi si kecil. Selain itu, dalam buku ini juga terdapat berbagai macam aktivitas permainan yang sangat menyenangkan dan juga melatih kecerdasan anak, seperti dot to dot, mencari perbedaan, menghubungkan gambar, berhitung, mencari jejak, mencari bayangan dan masih bayak lagi.        ","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '88 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Amazing Kids', 'Berat': '500 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku pengetahuan anak\ncharissa publisher\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/kalau-besar-mau-jadi-apa-aku-cita-citaku.html
53,Belajar Berhitung Aktivitas Anak Pintar,"Rp.24,000 ","
          Buku yang berisi tentang kegiatan pembelajaran berhitung. Kegiatan edukatif juga ditampilkan dalam buku tersebut. Kegiatan-kegiatan itu seperti menuliskan hasil hitungan. Selain itu, buku ini juga berisi kegiatan-kegiatan lain yang berkaitan dengan kegiatan berhitung.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '64 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Amazing Kids', 'Berat': '500 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku keterampilan anak\ncharissa publisher\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/belajar-berhitung-aktivitas-anak-pintar.html
54,Seri Buah & Sayur Fun Kids Activity Usia 46 Tahun,"Rp.31,200 ","
Buku yang berisi tentang beragam aktivitas dan pengetahuan berbagai macam bentuk bangunan yang diperuntukkan bagi anak usia 4-6 tahun. Pada masa ini anak memerlukan beragam kegiatan penunjang untuk mengasah kemampuan otak dan kecerdasannya.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '70 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Charissa Publisher', 'Penulis': 'Kak Caca', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku pengetahuan anak\ncharissa publisher\nkak caca\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/seri-buah-sayur-fun-kids-activity-usia-4-6-tahun.html
55,Dinosaurus & Binatang Purba Ensiklopedia Cerdas,"Rp.47,600 ","
Buku ini merupakan ensiklopedia cerdas untuk anak dalam mengenal berbagai macam Dinosaurus dan Binatang Purba yang pernah ada pada zaman dahulu.
","{'Kategori': 'Pengetahuan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '100 halaman', 'Dimensi': '24.5x18.5 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'C-Klik Media', 'Penulis': 'Amazing Kids', 'Berat': '500 gram', 'Product Tags': ' \namazing kids\nbuku anak\nbuku pengetahuan anak\nc-klik media\npengetahuan anak\n\n'}",https://www.solusibuku.com/buku-anak/dinosaurus-binatang-purba-ensiklopedia-cerdas.html
56,My Golden Age Kisah Masa Kecil Nabi & Rasul,"Rp.52,000 ","
          Berisi kisah-kisah tentang masa kecil Nabi & Rasul, di antaranya Nabi Ibrahim, Nabi Ismail, Nabi Musa, Nabi Ya’kub, Nabi Yusuf, dan Nabi Muhammad saw. Anak bisa mengambil pelajaran dan keteladanan dari kisah-kisah tentang masa kecil para utusan Allah SWT. Materi ditulis dengan ringan sehingga sangat mudah dipahami anak.        ","{'Kategori': 'Cerita Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '30 halaman', 'Dimensi': '13x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Kak Zhivana', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku cerita anak\ncerita anak\nchecklist\nkak zhivana\n\n'}",https://www.solusibuku.com/buku-anak/my-golden-age-kisah-masa-kecil-nabi-rasul.html
57,Golden Age Book 25 Activities In 1,"Rp.92,800 ","
          Berisi aktivitas seru dan menyenangkan yang secara langsung dan tidak langsung juga membantu si kecil belajar membaca, menulis, dan berhitung (calistung). Ada 25 aktivitas seru yang disuguhkan buku ini. Dengan mengerjakan aktivitas-aktivitas tersebut, potensi anak akan berkembang dengan maksimal, dan semakin mudah menguasai kemampuan calistung. Bonus aplikasi edukatif serta stiker aktivitas.        ","{'Kategori': 'Keterampilan Anak', 'Penyunting': 'Tim Penyunting', 'Ketebalan': '204 halaman', 'Dimensi': '24x18 cm', 'Bahasa': 'bahasa indonesia', 'Stock': 'Tersedia', 'Penerbit': 'Checklist', 'Penulis': 'Hengky Irawan', 'Berat': '500 gram', 'Product Tags': ' \nbuku anak\nbuku keterampilan anak\nchecklist\nhengky irawan\nketerampilan anak\n\n'}",https://www.solusibuku.com/buku-anak/golden-age-book-25-activities-in-1.html
