,Kategori,Nama Produk,Deskripsi Produk,SKU Induk,Produk Berbahaya,Kode Integrasi Variasi,Nama Variasi 1,Varian untuk Variasi 1,Foto Produk per Varian,Nama Variasi 2,Varian untuk Variasi 2,Harga,Stok,Kode Variasi,Panduan Ukuran,Foto Sampul,Foto Produk 1,Foto Produk 2,Foto Produk 3,Foto Produk 4,Foto Produk 5,Foto Produk 6,Foto Produk 7,Foto Produk 8,Berat,Panjang,Lebar,Tinggi,Reguler (Cashless),Hemat,Jangka Dikirim Dalam Pre-order,Dikirim Dalam Pre-order,Merek,Negara Asal,Masa Garansi,Jenis Garansi,Perusahaan Penerbit,Negara,Bahasa,Impor/Lokal,Terbit,ISBN,Jenis Edisi,Kota,Jenis Cover,Tahun
351,,SILLY GILLY DAILY,"
          Gilly is Silly and you're gonna see her daily        ",,,,,,,,,99999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide043-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide043-cr-500x500.jpeg,,,,,,,,200,12.5,18.5,1.28,,,,,0,,,,Kepustakaan Populer Gramedia,,Bahasa Indonesia,,,,,,,
352,,SEPASANG SEPATU TUA,"
Sepasang Sepatu Tua
",,,,,,,,,57799,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide044-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide044-cr-500x500.jpeg,,,,,,,,150,13.5,20.0,1.2,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
353,,SIMPLE MIRACLES  2019 ,"
          Spiritual kritis adalah penghargaan pada yang spiritual tanpa mengkhianati nalar kritis. Buku pertama seri ini adalah kisah nyata satu keluarga; satu anggotanya dapat berkomunikasi dengan arwah; seorangnya lagi berusaha bersikap kritis namun terbuka terhadap gejala itu. Suatu ketika si pelihat menyebutkan jadwal terhadap gejala itu. Suatu ketika si pelihat menyebutkan jadwal wafat ibunda tercinta. Ibu akan meninggal pukul delapan tiga hari lagi…

Informasi tentang masa depan ataupun dunia roh menggelisahkan dan membikin rentan manusia. Ada yang memburunya, ada pula yang sama sekali menutup diri terhadapnya. Simple Miracles bercerita tentang keajaiban-keajaiban sederhana berkenaan dengan doa, kematian, dan arwah; serta bagaimana nalar mencoba mencernanya.        ",,,,,,,,,51999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide045-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide045-cr-500x500.jpeg,,,,,,,,150,13.5,20.0,1.92,,,,,0,,,,Kepustakaan Populer Gramedia,,Bahasa Indonesia,,,,,,,
354,,NANA,"
          Nana berkisah tentang kehidupan Nana Coupeau, anak perempuan Gervaise dan Coupeau si pemabuk dalam buku L’Assommoir (Rumah Minum). Bermula sebagai pelacur jalanan, Nana merintis karier hingga menjadi perempuan penghibur kelas tinggi. Seluruh Paris membicarakannya. Dia bagaikan angin puyuh yang menghancurkan dan membangkrutkan setiap lelaki yang bertekuk lutut di bawah pesonanya. Jalan hidupnya bergulir seiring dengan pergolakan yang melanda Prancis, dan mencapai puncaknya pada bulan Juli 1870, ketika Prancis mengumumkan perang terhadap Prussia.        ",,,,,,,,,115999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide046-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide046-cr-500x500.jpeg,,,,,,,,550,13.5,20.0,6.88,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
355,,GUGUG  GET LOST POSTCARD BOOK,"
          In the mangrove of Borneo, under the water of Kakaban, beyond the mountains of Papua. Go off the beaten track and get lost with Gugug in its journey across Indonesia with thus set of 16 illustrated postcard by Mohammad Taufiq 
(Emte).

Send one to your freind and family for a fun sneakpeek of what Indonesia has to offer to the world.        ",,,,,,,,,43999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide047-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide047-cr-500x500.jpeg,,,,,,,,150,11.0,18.0,0.32,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
356,,AVIARIUM,"
          Kumpulan puisi Hasan Aspahani        ",,,,,,,,,39999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide048-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide048-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,0.9,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
357,,ENGLISH CLASSICS  THE MERRY ADVENTURES OF ROBIN HOOD,"
          “When one wishes to do a thing, one finds no lack of reasons for the doing.”        ",,,,,,,,,51999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide049-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide049-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,4.2,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
358,,ENGLISH CLASSICS   EMMA,"
          “You must be the best judge of your own happiness.”        ",,,,,,,,,73599,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide050-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide050-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,6.36,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
359,,BUMI ASING,"
          Boris, seorang astronom dari Rusia, terdampar di sebuah pulau antah berantah karena kecelakaan pesawat. Setelah 25 tahun berlalu, atas dasar sebuah mimpi, ia memutuskan untuk membuat rakit dan kembali ke peradaban. Setelah mengarungi lautan dan berhasil mendarat di pulau besar, ia bertemu dengan orang Indonesia bernama Gilang yang menjelaskan bahwa peradaban manusia yang ia cari ternyata sudah mati.        ",,,,,,,,,67199,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide051-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide051-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,3.44,,,,,0,,,,Bhuana Ilmu Populer,,Bahasa Indonesia,,,,,,,
360,,MAGIC STUDY  STUDY  2 ,"
          Yelena menyadari bahwa hidupnya begitu rumit dan merindukan masa-masa menjadi pencicip makanan.... Seharusnya Yelena merasa bahagia, karena musuh terbesarnya sudah mati dan dia akan segera berkumpul dengan keluarganya. Namun, meskipun dia sudah terbebas dari Ixia, dia tetap merasa sendiri—terpisah dari cintanya, Valek, dan dicurigai sebagai mata-mata Ixia. Yelena pun berniat memulai pelatihan sihirnya—ia telah didesak untuk menguasai sihirnya dalam satu tahun, atau dia akan dieksekusi. Akan tetapi, rencana-rencananya harus dibelokkan karena ia diikutsertakan dalam rencana untuk mengembalikan tahta Ixia kepada si Pura-pura Raja, Cahil. Tak hanya itu, keputusan Yelena yang sering bertentangan dengan para Master Penyihir membuatnya dibenci, dan kakaknya sendiri, Leif, menginginkan kematiannya.        ",,,,,,,,,75839,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide052-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide052-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,4.26,,,,,0,,,,Elex Media Komputindo,,Bahasa Indonesia,,,,,,,
361,,JALAN BANDUNGAN  CU COVER BARU ,"
          “Ah manusia! Selalu tergiur oleh ‘seandainya’. Seolah-olah dengan perkataan itu kita bisa membentuk dunia baru atau kehidupan lain yang sesuai dengan idaman masing-masing.” Demikian kata hati Muryati ketika menerima berita bahwa tawanan Pulau Buru akan dibebaskan. Berita ini dia terima dari Winar, sahabatnya. Muryati adalah seorang dari ribuan wanita yang tidak pernah tahu ke mana pasangan hidupnya pergi sesudah waktu kantor selesai. Kalau suami berkata “akan rapat”, atau “menengok rekan yang sakit”, atau “ke Pak RT merundingkan soal warga kampung”, istri tentu percaya saja. Lelaki begitu leluasa meninggalkan rumah jika kesal mendengar rengekan anak, kalau pusing memikirkan serba tanggung jawab keuangan rumahtangga, bahkan pergi ke tempat tertentu bertemu dengan orang-orang tertentu guna membicarakan hal yang berlawanan dengan politik Pemerintah. Sedangkan para istri 24 jam terikat di rumah bersama kerepotan kehidupannya yang itu-itu melulu. Lalu pada suatu hari, Muryati diberitahu bahwa suaminya terlibat. Mulai saat itu, perkataan “terlibat” akan menyertainya dalam seluruh kelanjutan hidupnya yang tiba-tiba menjadi jungkir balik. Bagaikan dijangkiti penyakit menular, tetangga dan lingkungannya mengucilkan dia. Bahkan saudara kandung dan kerabat dekatnya sekalipun. Dalam usahanya untuk meraih kembali pekerjaan yang telah dia tinggalkan lebih dari sepuluh tahun, di mana-mana pintu tertutup. Muka masam, kalimat sindiran atau mentah-mentah tolakan: khawatir dicurigai, takut terlibat! Namun dalam kegelapan masa depan itu, lengan ibunya terbuka lebar merengkuhnya: Muryati kembali ke rumah orangtua bersama anak-anaknya. Dan ketegaran Ibu, si pedagang kecil inilah yang mengilhami kegigihan perjuangan Muryati untuk berjuang, mencari selinapan peluang di sana-sini, demi harga diri sebagai perempuan dan kemampuan orangtua tunggal yang membesarkan anak. Beruntun akan dia alami berbagai “bumbu” kehidupan. Malahan dia terpilih di antara sedikit orang yang di masa itu berkesempatan belajar ke luar negeri. Bahkan kebahagiaan yang sangat mewah: pengalaman mencintai dan dicintai laki-laki yang dia kira akan merupakan puncak jalan kehidupannya….        ",,,,,,,,,71999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide053-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide053-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,4.66,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
362,,KEBERANGKATAN  COVER BARU ,"
          “… baru setelah terpaksa, mereka mengawini perempuan-perempuan itu. Atau kalau perempuan itu mereka sukai untuk sementara. Sampai pada suatu ketika, jika bosan, dicerai, cari lainnya,” kata Lansih. “Sayang wanita tidak bisa berbuat sama,” kataku lagi. “Kita wanita terlalu sentimentil, terlalu memikirkan cinta. Itulah jeleknya,” sambung Wati. ”Kau benar. Seumpama jenis kita hanya memikirkan kepuasan jasmaniah, tentulah sudah sejak dahulu kala berontak.” Kalimat-kalimat terakhir itu kurasakan menyentuh diriku, dan entah wanita lainnya. Sejak putusnya hubungan, aku tidak melewati waktu sekejap pun tanpa berpikir kepada kekasihku, kepada ’’bekas” kekasihku. … Novel Keberangkatan karya Nh. Dini pertama kali terbit pada 1977. Berkisah tentang Elisa, gadis keturunan Belanda yang jatuh cinta kepada lelaki Jawa. Kisah cinta dan drama keluarga mewarnai novel yang penuh dengan pertanyaan atas jati diri dan hakikat menjadi perempuan di negeri ini. Melalui karya-karya awalnya, Nh. Dini telah membela suara perempuan dan mengemukakan pentingnya kesetaraan hak dengan kaum laki-laki.        ",,,,,,,,,47999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide054-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide054-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,2.42,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
363,,DARI KAISAR MENJADI PENDUDUK BIASA  BIOGRAFI HENRY PU YI,"
          Aisin-Gioro Pu Yi belum genap tiga tahun saat diangkat sebagai Kaisar Dinasti Qing. Saat upacara pengangkatan, ia menangis dan meronta. Ayahnya panik. “Janganlah menangis! Ini akan cepat berakhir. Ini akan segera berakhir,” ucap sang ayah coba menenangkan. Yang dimaksud “segera berakhir” tentu adalah segala prosesi upacara yang menjemukan. Namun, seakan memiliki arti profetik, ucapan itu juga menggambarkan Dinasti Qing (1677-1912) yang tumbang tiga tahun setelah Pu Yi diangkat.   Dari Kaisar Menjadi Penduduk Biasa merupakan saduran From Emperor to Citizen: The Autobiography of Aisin-Gioro Pu Yi ter­bitan Foreign Language Press. Sebelum­nya, saduran karya PK Ojong ini dimuat di harian Kompas 26 Juni–15 September 1965 dalam bentuk cerita bersambung. From Emperor to Citizen: The Autobiography of Aisin-Gioro Pu Yi terdiri dari dua bagian; bagian pertama terbit pada 1965, sementara bagian kedua terbit pada 1979. Buku ini adalah saduran bagian pertamanya. Dalam saduran ini, diuraikan konteks sosial, intrik politik, dan strategi pihak-pihak yang menjadi penentu akhir Imperium Tiongkok.        ",,,,,,,,,59999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide056-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide056-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,2.11,,,,,0,,,,Kepustakaan Populer Gramedia,,Bahasa Indonesia,,,,,,,
364,,TANGO & SADIMIN,"
          Apakah nasib itu? Sebuah keputusan yang engkau ambil demi memperpanjang umur, yang saat kau lupakan, ia telah berubah menjadi kalung besi yang menggantungi sisa hidupmu. Sungai Cimanduy selalu lembap, diselimuti kabut gelap dan rerimbunan pohon besar di tepiannya. Arus yang tenang menyimpan pasir yang tak habis dikeduk penduduk sekitar. Namun, siapa yang menyangka selain alam yang berkabut, Sungai Cimanduy menyimpan pula beragam kisah misterius, ganjil, juga ajaib. Pun dengan orang-orang yang hidup di sekitar Sungai Cimanduy. Kehidupan rumah tangga Tango dan Sadimin menyimpan banyak prahara. Sejarah keluarga masingmasing tokoh penuh kejutan dan sedikit di luar nalar. Pembangunan bendungan, kepergian Cainah yang serba mendadak, bilik-bilik milik Nini Randa, serta keriut keresahan penghuninya tak kalah menyimpan kelindan nasib yang misterius.        ",,,,,,,,,63999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide057-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide057-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,2.84,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
365,,Buku MENYUSU CELENG   Sindhunata,"
Dengan menyusu pada raja celeng, mereka pun memperkuat ilmu celengnya. Dan apa lagi ilmu celeng itu, selain ilmu serakah, ilmu kemaruk, ilmu mengeruk harta, ilmu korupsi, ilmu gila kuasa untuk menumpuk kekayaan yang tiada batasnya. Namun untuk bisa menyusu dan memperoleh ilmu-ilmu itu ada syaratnya. Kurang lebih sama dengan pesugihan, yang juga menuntut syarat kurban. Menyusu Celeng karya Sindhunata bercerita tentang kemunafikan, kekejaman, kejahatan, dendam, nafsu, dan perilaku manusia berwatak celeng. Mengutip Friedrich Nietzsche, binatang buas itu memang belum mati di masa sekarang, binatang buas itu masih hidup, dan makin hidup karena terlahir kembali.
",,,,,,,,,543999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide058-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide058-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,1.86,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
366,,PET SEMATARY,"
          “Kadang-kadang kematian itu lebih baik…” Ketika keluarga Creed pindah ke sebuah rumah tua indah di wilayah pedesaan Maine, semua bagaikan mimpi yang menjadi nyata: sang suami dokter, sang istri cantik, anak perempuan pintar, bayi lelaki menggemaskan––dan sekarang, sebuah rumah asri. Keluarga ini memiliki segalanya… bahkan kucing peliharaan yang jinak. Namun hutan di dekat rumah itu menyimpan fakta yang membekukan darah––lebih mengerikan daripada kematian… dan jauh lebih ganas.        ",,,,,,,,,119199,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide059-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide059-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,5.78,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
367,,WHY  SCIENCE STANDARDS,"
          Apa yang biasanya dilakukan orang-orang pertama kali ketika bangun tidur? Biasanya mereka akan melihat jam. Mereka harus mengetahui waktu agar bisa bersiap keluar rumah dan berangkat sekolah tepat waktu. Akan tetapi bagaimana jika jarum jam di berbagai arloji berputar dengan kecepatan yang berbeda-beda? Karena tidak tahu waktu yang tepat, mereka tidak bisa menepati waktu dan waktu janjian akan berantakan dan akan menjadi kacau semuanya.         ",,,,,,,,,87999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide060-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide060-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,1.6,,,,,0,,,,Elex Media Komputindo,,Bahasa Indonesia,,,,,,,
368,,KRONIK BURUNG PEGAS,"
Toru Okada dan Kumiko menjalani kehidupan rumah tangga yang tenang dan bahagia selama enam tahun. Lalu kucing mereka menghilang dan sederet hal-hal ganjil menggayuti kenyataan: perempuan antah-berantah yang mengajak phone sex, gang yang tidak punya pintu masuk dan pintu keluar, peramal yang selalu mengenakan topi vinil merah, rumah mewah tak berpenghuni an sumur kering, penatu misterius yang hobi mendengarkan musik, serta suara burung pegas dari halaman tetangga.
",,,,,,,,,169149,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide061-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide061-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,9.36,,,,,0,,,,Kepustakaan Populer Gramedia,,Bahasa Indonesia,,,,,,,
369,,HIJABER JIKA ITULAH JALANMU,"
          Hijaber Jika Itulah Jalanmu merupakan karya ke-17 Kang Maman, sekaligus karya puisi ketiga dalam satu tahun terakhir. Tak diniatkan Mencari perhatian Tak dikenakan Mencuri perhatian Kututup tubuhku Kulangitkan akal pikiranku Kusujudkan tulang daging dan kulitku Kuangkasakan doa-doaku.         ",,,,,,,,,62399,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide062-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide062-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,1.2,,,,,0,,,,Gramedia Widiasarana Indonesia,,Bahasa Indonesia,,,,,,,
370,,GADIS KRETEK  COVER BARU 2019  ISBN LAMA,"
          Pak Raja sekarat. Dalam menanti ajal, ia memanggil satu nama perempuan yang bukan istrinya; Jeng Yah. Tiga anaknya, pewaris Kretek Djagad Raja, dimakan gundah. Sang Ibu pun terbakar cemburu terlebih karena permintaan terakhir suaminya ingin bertemu Jeng Yah. Maka berpacu dengan malaikat maut, Lebas, Karim, dan Tegar, pergi ke pelosok Jawa untuk mencari Jeng Yah, sebelum ajal menjemput sang Ayah. Perjalanan itu bagai napak tilas bisnis dan rahasia keluarga. Lebas, Karim, dan Tegar bertemu dengan pelinting tua dan menguak asal-usul Kretek Djagad Raja hingga menjadi kretek nomor 1 di Indonesia. Lebih dari itu, ketiganya juga mengetahui kisah cinta ayah mereka dengan Jeng Yah, yang ternyata adalah pemilik Kretek Gadis, kretek lokal Kota M yang terkenal pada zamannya. Apakah Lebas, Karim, dan Tegar akhirnya berhasil menemukan Jeng Yah? Gadis Kretek tidak sekadar bercerita tentang cinta dan pencarian jati diri para tokohnya. Dengan latar Kota M, Kudus, Jakarta, dari periode penjajahan Belanda hingga kemerdekaan, Gadis Kretek akan membawa pembaca berkenalan dengan perkembangan industri kretek di Indonesia. Kaya akan wangi tembakau. Sarat dengan aroma cinta. Telah diterjemahkan ke dalam bahasa Inggris, Mesir, dan Jerman.        ",,,,,,,,,59999,99,,,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide063-cr-500x500.jpeg,https://www.solusibuku.com/image/c/data/produk/2020/eksternal/gramedia/Slide063-cr-500x500.jpeg,,,,,,,,300,16.0,19.0,2.92,,,,,0,,,,Gramedia Pustaka Utama,,Bahasa Indonesia,,,,,,,
